scenarioId,groupName,resourceType,componentTitle,fieldKey,editorControl,fieldSemantics,verifiedLayers,outcome,notes
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-campaign-block,Seasonal Campaign Block,image,text,asset,rendered,BLOCKED,authored image asset /tut-usa/assets/images/42e72905774e0679-ab6axucybvxhu3lydm8tzbz-iqill4lme1wb5wqlgv1veofp.png produced no <img> on the reference site
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/buyer-guide,Buyer Guide,downloadFile,text,asset,author-api headless,PASS,non-image asset reference persisted and delivered; rendering as <img> not applicable
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/trial-signup,Trial Signup,formReference,text,reference,rendered,BLOCKED,authored reference produced no anchor href on the reference site
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/collection-spotlight,Collection Spotlight,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-0 title"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/promo-ribbon,Promo Ribbon,position,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-1 position"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/bundle-offer,Bundle Offer,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-2 title"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/gift-guide,Gift Guide,audience,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-3 audience"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/donation-cta,Donation CTA,donationUrl,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-4 donationUrl"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/promo-card,Promo Card,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-5 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-campaign-block,Seasonal Campaign Block,endDate,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-6 endDate"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/buyer-guide,Buyer Guide,introduction,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-7 introduction"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/implementation-plan,Implementation Plan,estimatedDuration,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-8 estimatedDuration"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/success-plan,Success Plan,owner,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-9 owner"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/campaign-hero,Campaign Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-10 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/product-hero,Product Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-11 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/event-hero,Event Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-12 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/recruiting-hero,Recruiting Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-13 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/investor-hero,Investor Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-14 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/brand-story-hero,Brand Story Hero,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-15 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/offer-card-alt,Offer Card Alt,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-16 layout"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/trial-signup,Trial Signup,formReference,text,reference,ui author-api headless graphql rendered preview publish,PASS,"authored ""/tut-usa/home?ref=reb26-1787514449908-b10-17"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/trial-signup,Trial Signup,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-17 title"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/demo-request-cta,Demo Request CTA,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-18 title"" through the text control"
S2.10,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/gift-card-promo,Gift Card Promo,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b10-19 title"" through the text control"
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/sales-enablement-asset,Sales Enablement Asset,assetFile,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/sales-enablement-asset,Sales Enablement Asset,description,textarea,scalar,ui,PASS,control textarea present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/sales-enablement-asset,Sales Enablement Asset,salesStage,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/sales-enablement-asset,Sales Enablement Asset,title,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/battlecard,Battlecard,strengths,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/battlecard,Battlecard,summary,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/battlecard,Battlecard,talkingPoints,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/battlecard,Battlecard,weaknesses,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/competitive-comparison-table,Competitive Comparison Table,competitors,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/competitive-comparison-table,Competitive Comparison Table,criteria,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/competitive-comparison-table,Competitive Comparison Table,visibility,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/marketplace-listing-card,Marketplace Listing Card,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/marketplace-listing-card,Marketplace Listing Card,logo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/marketplace-listing-card,Marketplace Listing Card,rating,number,scalar,ui,PASS,control number present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/marketplace-listing-card,Marketplace Listing Card,title,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/persona-showcase,Persona Showcase,personas,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/persona-showcase,Persona Showcase,title,text,scalar,ui,PASS,control text present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-hero,Seasonal Hero,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-hero,Seasonal Hero,description,textarea,scalar,ui,PASS,control textarea present
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-hero,Seasonal Hero,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Calls to Action, Promotions & Campaigns",tut-usa/calls-to-action-promotions-campaigns/seasonal-hero,Seasonal Hero,title,text,scalar,ui,PASS,control text present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/lead-form,Lead Form,description,textarea,scalar,ui,PASS,control textarea present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/lead-form,Lead Form,fields,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/lead-form,Lead Form,successRedirect,text,scalar,ui,PASS,control text present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/lead-form,Lead Form,title,text,scalar,ui,PASS,control text present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/contact-form,Contact Form,description,textarea,scalar,ui,PASS,control textarea present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/contact-form,Contact Form,fields,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/contact-form,Contact Form,spamProtection,toggle,scalar,ui,PASS,control toggle present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/contact-form,Contact Form,title,text,scalar,ui,PASS,control text present
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/support-form,Support Form,fields,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/support-form,Support Form,issueTypes,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.11,"Forms, Data Capture & Consent",tut-usa/forms-data-capture-consent/support-form,Support Form,title,text,scalar,ui,PASS,control text present
